5/21/19,154.1323441,,,,,,,,,
6/13/19,156.3399061,,,,,,,,,
4/11/19,154.9281143,,,,,,,,,
6/29/19,155.6238599,,,,,,,,,
7/11/19,152.9314217,,,,,,,,,
8/1/19,149.0103588,,,,,,,,,
8/13/19,148.868035,,,,,,,,,
8/21/19,153.1216488,,,,,,,,,
8/28/19,153.2074554,,,,,,,,,
9/7/19,157.7313946,,,,,,,,,
9/13/19,176.6012351,,,,,,,,,
